,text,labels
8072,"africanos estao sendo expulsos das proprias casas na china porque a ditadura do partido comunista quer reforcar a propaganda de que a covid- e ameaca estrangeira. voce vai ver o felipeneto e o movimento irracional anti-racismo comentando bbb, nao isso. ",0.0
2629,"pacientes curados de coronavirus podem ter graves consequencias pulmonares, alertam medicos chineses ",0.0
13537,oms diz que nao existe evidencia que covid- foi feita em laboratorio gt,0.0
21027, gavazzi alramagem pegue o contexto da fala e do contrato celebrado. parem com essa de mandar o povo copiar e colar sobre um assunto desconhecido. o contrato citado nao se trata de vacina pra covid. ah! o governo federal tambem tem acordos firmados com a china desde muito tempo,0.0
21310,"um jovem angolano, residente na china, integra uma equipa que esta a instalar laboratorios para testes de acido nucleico e providenciar treinamento tecnico no gabao, togo e benin, no ambito da luta contra a covid- . ",0.0
14008,who rules the world? presidente da china pediu a oms para atrasar divulgacao de informacoes sobre transmissao de coronavirus enviado por updaypt,0.0
17144,"raaaaa paaaaaaz, uma mulher q trabalha comigo e com quem faco reunioes regulares fez o teste de covid e apresentou anticorpos, passou pela doenca com leves sintomas, se bobear eu tb peguei o virus chines, acho q o tanto de cerveja q bebo matou essa desgraca",1.0
2499,"ainda bem que eu deixei pra fazer reserva do hotel depois que a china anunciou o coronavirus, pq senao eu tinha feito reserva sem possibilidade de cancelamento e agora ia perder dinheiros",0.0
13295," waloliv secomvc padecem cuba - mortes por covid venezuela - mortes por covid. nivel de testes em ambas muito maior do que no brasil. idh de ambas maior que o brasileiro. de toda forma, ambos paises muito menores. brasil so se compara com russia, india, china.",0.0
8992,"witzel e barbalho, dois grupo de sabotadores, fechados com a china comunista, com coronavirus? e mentira. e logo descobriremos o porque.",0.0
5940,mano?? coronavirus sp tem vezes mais mortes por dia que a china coronavirus ,0.0
9037,mais de dois milhoes de infetados e quase mil mortos em todo o mundo china covid- espanha,0.0
2060,coronavirus atrasa chegada de eletronicos chineses na de marco ,0.0
16252," ecantanhede a dengue, assim como as demais doencas foram automaticamente extintas com a chegada do virus chines, voce esta com covid, fique em casa.",1.0
6668,"covid- que esparramou pelo mundo e uma evolucao do que circulou na china, parece que era menos agressivo no contagio. china , bilhao hab c mil infec. italia , milhoes hab c mil infec. tx de infec. da italia aplicado da china seria china . . italia . ",0.0
15179,"meu como tem tanta gente imbecil, tinha uma noticia falando que a china quer lancar uma estacao espacial, fui ver os comentarios e tinha muita gente xingando os chineses por criarem o coronavirus, falando nos estamos sofrendo, e eles nao, eles so foram ageis e evitaram algo pior",0.0
8583," veramagalhaes vera, informe-se antes de espalhar besteiras. a cloroquina e hidroxicloroquina foram os medicamentos que salvaram milhoes na pandemia de sars em que e um coronavirus . a china vem testando desde fev com sucesso. leia no site da bayer ",0.0
21297,"commodities e china dominam exportacoes do brasil em maio, indica fgv agenciabrasil brasil china commodities coronavirus economia f",0.0
20375,huawei g e inteligencia artificial auxiliam combate ao covid- na china e no brasil teletime ,0.0
18151," milicianaa po, gostei do comentario. realmente te fundamento mermu. sei la viu. essa covid da china e muito doida. so pega no rj sp ce am com eficacia. porq sera? ",0.0
11827,nao sei de qum eu tenho mais odio se e do velho que trouxe o coronavirus ou se do filho ta puta que comeu a porra do morcego.,0.0
1029," gugachacra ciclo normal de uma virose com estas caracteristicas, na transmissao pessoa a pessoa coronavirus ja era esperado esse declinio na china e pico nos outros lugares, vamos aguardar como vai ser aqui no brasil",0.0
1647,disfarcam-se de policias e multam estudantes chineses em franca por cobrirem o rosto devido ao coronavirus cm ,0.0
9850,"ele n funciona qnd alg. tem o seu celular roubado, n ha como avisar a famil. ou chamar a policia.c esse acordo ideologico doria-china-covid- ,o cerco ditat. se fecha em torno dos cidadaos q, outrora livres,agora se sentem vigiados e controlados pelo big brother. obrig.",0.0
21900,"surto de coronavirus em pequim esta sob controle, diz chefe do centro de controle de doencas da china ",0.0
11029, graphic junior andrefernm percebe que votou no bolsonaro quando chama o coronavirus de virus chines...kkkk. quer enganar quem?,0.0
8106, parabens pelo carater deste advogado jdoriajr vai tomar pe na bunda seu comunista disfarcado ! o virus e da china e a oms e organizacao criminosa q esperou a china dar autorizacao pra alertar o covid- ,0.0
16386,"covid- reduz embarques de minerio de ferro do brasil um total de embarcacoes transportando , milhoes de toneladas de minerio de ferro chegaram aos principais portos chineses entre e de maio, estima a shanghai metals market.",0.0
8377,"em a oms divulgou em seu twitter que nao havia evidencias, segundo as autoridades chinesas, de que o coronavirus fosse transmitido entre humanos. duas semanas depois, o orgao publicou que o contagio fora da china era muito limitado . via alex borges revistaoeste",0.0
11062,china nao apresenta novas mortes por covid- pelo o dia consecutivo ,0.0
8487,"td esquerda do br se uniu contra o presidente e em favor do covid . cheguei a conclusao q o virus chegou trazido p esquerda p dar moral aos derrotados. doria governa estado q tem em sua bandeira um quadrado vermelho c estrelas amarelas, tipo da china. chefia os revoltados!",0.0
12318," estadao mentira! nada de crises respiratorias agudas , hoje so se morre de covid, respeita a peste chinesa.",0.0
20576,"a secretaria estadual da saude sesa fez nova atualizacao da plataforma integrasus, na qual sao publicados os dados da covid- no ceara. os novos numeros indicam que a doenca ja levou . pessoas a obito no estado, superando a contagem oficial da china. foto fiocruz ",0.0
22737,"em novo ataque a china, trump chama coronavirus de kung-flu ",0.0
12290,"mas ismael, segundo grau tecnico, fa de naruto, chama coronavirus de o virus chines , afirma que o judiciario e alarmista e comunista e assegura que nao ha necessidade de lockdown ",0.0
5170,"china registra novos casos importados de coronavirus - mais noticias no redetvnews, as h ",0.0
19801," charlito rafaelasf osmarterra ufpel sbinfectologia claro que pode haver subnotificacao principalmente quando o resultado do exame covid e posterior ao obito como houve na china ou quando o exame nao e realizado porque o obito ocorre em casa, por exemplo...",0.0
19959,"o coronavirus pode causar febre, mas tambem pode provocar uma guerra fria entre os estados unidos e a china.",0.0
9316, netoemerson urgente fox news aponta laboratorio chines como origem do novo coronavirus veja o video a situacao da china cada vez se complica mais... esta ficando bem claro se for um terrorismo biologico!!!,0.0
2710,"coronavirus -criado na china -matou . pessoas na china, em . bilioes de pessoas. -alastrou-se por toda o mundo -bolsas nacionais desceram todas -chineses, recuperados gastaram milhoes nas bolsas europeias e norte americanas quem ficou a nao perder com isto foi a china!",0.0
9272,"a duvida sobre coronavirus feito em laboratorio, china diz que oms negou ter evidencia ",0.0
11770,brasil supera china e chega a . mortes por coronavirus,0.0
4967, ruirapina agora vemos oms x onux china mumunha mundial do coronavirus!!!,0.0
5122,sabe o que estao escondendo de voce? e que o virus chines apelidado de covid- e uma mutacao do virus da gripe... isso mesmo... o corona virus e um virus da gripe. uma variacao do influenza a - variacao h n .,1.0
23610," silvajunior vc vai esperar quem liberar? oms? jornal nacional? china? sarampo matou x criancas no pais e ninguem esperneava. qtas criancas vc viu hospitalizadas ou mortas por covid? mas vc tem razao e quem decide e vc, se seu filho vai ou nao. mas q tudo q sai na midia ta exagerado, ta!",0.0
1943,foco do coronavirus realmente deixou de ser a china em que ha cada vez menos novos casos e passou a ser a europa.... ,0.0
7117,o apocalipse comecou depois disso aqui... nao foi nada de chines comendo morcego... fiqueemcasa ficaemcasa coronavirus pandemia covid sars cov saude aracaju sergipe... ,0.0
2024,"a situacao do coronavirus e que em algumas localidades, como a italia, estao com dificuldades de lidar, eles nao tem outros problemas como a dengue, o sistema de saude la e diferente e nao esta dando conta. ja na china, apesar do alto numero, e baixo se proporcional a populacao",0.0
6636,cientistas chineses anunciam descoberta contra coronavirus via exame,0.0
21388," fernandohortaof walfredocarlos os paises que se deram bem ate agora com a covid se enquadram em grupos. - os socialistas como cuba, vietnam e china que fazem rastreamento de contagio e viajantes com competencia. - os na orbita de influencia francesa que usam cloroquina como o ihu recomenda e cagam pra oms",0.0
10358,e minha mae q acredita real que o coronavirus e criacao dos chineses pra controle populacional da humanidadekkkkkkk,0.0
21133,"covid- china regista casos nas ultimas horas, o numero mais elevado desde abril ",0.0
17139,otimas explicacoes do racional por tras do virus chines. o que funciona e o que nao funciona para tratar covid - via youtube,0.0
19131," sicnoticias porque a sic nao fala no que vamos pagar pelo covid , feito e produzido na china , por uns incompetentes , e a fatura e nossa ??? eles andaram a brincar aos laboratorios e como sao uns incompetentes e falsos , deixaram sair todos para os outros paises menos para o deles",0.0
15173,a china contra-ataca o gigante asiatico quer contar a sua historia na crise do coronavirus por pinheira,0.0
968," eikebatista para o possivel impacto no transporte aereo de cargas. em fevereiro, a estimativa era de perdas de us , bilhoes, considerando um cenario em que os efeitos do covid- ficariam restritos aos mercados associados a china. desde entao, o virus se espalho para mais",0.0
5044,"paises com mais infectados totais china , mil eua , mil italia , mil espanha , mil alemanha , mil ... brasil . casos coronavirus covid ",0.0
13936," haddad fernando faca sim presidente, pois o coronavirus foi criado pela china e a china e aliada do pt. a culpa de das mortes do coronavirus e dos governadores e prefeitos e os outros e das outros doencas ja existentes a seculos que ganho um novo e unico nome coronavirus.",0.0
19350, em com precisamos fortalecer a industria nacional. hj fui comprar um usb e veio da china. nos podemos produzir com qualidade e temos mercado p consumo. incentivar a industria nacional seria uma saida pos covid. geracao de emprego e renda. mas com tanto tributo ninguem tem voragem,0.0
3975," juliaduailibi dito isso, o covid- veio da china ou de marte?",0.0
6566,coronavirus. china regista dezenas de novos casos importados ,0.0
13027,trump sugere cobrar indenizacao da china por danos pelo coronavirus ,0.0
6442,"engracado que o covid- surgiu na china, se espalhou para o mundo todo e agora que a china ja esta se livrando do virus ta mandando testes infectados para os outros paises-- eu ouvi um boicote?",0.0
1362,secretario de estado dos eua chama coronavirus de virus wuhan e irrita chineses ,0.0
19740,real dia desses entrou um morcego na papelaria da minha mae e um cara estava com uma vassoura querendo matar o morcego pois ele transmite coronavirus e anda chupa sangue,0.0
5608,"super live da revistaforum como esta a situacao do coronavirus nos eua, espanha e china ",0.0
20614, mais uma grande ajuda da china na luta contra a covid- ...,0.0
17891,imagina a gente sobreviver ao covid- e a china lanca o covid- s plus max pro,0.0
20510,"a vacina do covid ja esta sendo testada em mil voluntarios, a vacina veio da china eu que nao tomo",0.0
3315," realdonaldtrump nao senhor trump. o inimigo e a china e o coronavirus foi um xeque-mate da china contra os usa nessa guerra comercial. criaram um virus, derrubaram a economia mundial e estao comprando petroleo, acoes etc. abaixo do preco. basta esperar o anuncio do gdp da china.",1.0
