Tweet,Label
" boanoite, fiquei sabendo pelo fatourgente que a china enviou medicos para atender kim jong-uh na coreia do norte, mas nao sei nada da evolucao epidemiologica do covid no brasil. bolsonarovirus impeachmentdebolsonaro acaboubolsonaro ",0.0
china nao apresenta novas mortes por covid- pelo o dia consecutivo. somente novos casos foram confirmados ,0.0
misericordia senhor!!!! pele do rosto de medicos chineses fica escura durante tratamento contra o coronavirus - istoe independente ,0.0
eu nao aguento mais meu pai falando que o coronavirus foi criado em laboratorio pela china,0.0
covid- . china salva tap enquanto estado mantem impasse ,0.0
"voltando ao assunto coronavirus... parece q nunca mais vamos voltar ao normal! criou-se um mundo neurotico, onde vai ter senha para ir a praia, mascara para ir no bar. nunca teve doencas no mundo? ta ficando ridiculo, hein? parabens, china feladaputa!",0.0
"coronavirus ja se transformou em cepas, dizem cientistas chineses tilt uol uol ",0.0
eua acusam china de realizar ciberataque para roubar pesquisas sobre coronavirus. ,0.0
"e ponderando sobre o cenario atual, interferencias politicas externas da china no brasil, coronavirus, isolamento social em massa, boa parte da midia vendida ao pcc partido comunista chines , bandidos e marginais sendo soltos ao esmo na sociedade ... ",0.0
"fbi retirou todas as mascaras que vieram da china e testaram positivo para o covid- , chineses raca de viboras. estao vendo gente? nao usem mascara do governo ",1.0
" ruiivinha calexdarlan estadao estadaoedu so tento conscientizar pessoas que o brasil esta muito abaixo dos estados unidos, da italia, da espanha, da coreia do sul e da china, e outros que estao sucumbindo pela covid- . se um por cento da populacao brasileira se infectar, e tiver sintoma grave, sera uma carnificina.",0.0
medicos chineses relatam que o coronavirus pode sobreviver no olho humano ,0.0
mais um caso do covid em sb vai tomar no cu china fdp come morcego do caralho,1.0
 g coronavirus so pode globo lixo kkkkkk tudo coronavirus e virus chines puta que pariu,1.0
"a china esta pronta para cooperar com a russia e manter contato com a organizacao mundial de saude na luta contra a pandemia do coronavirus covid , disse o major-general kui yanwei, adido de defesa na embaixada da china na russia",0.0
china nao registra novas mortes por coronavirus pelo o dia consecutivo confira em ,0.0
mentalidade hegemonica china pede a trump para nao estar do lado errado na luta contra covid- ,0.0
"sobre a covid a china, ja no final da curva descendente da pandemia covid e com a contabilizacao dos mortos em casa de wuhan, chegou a . obitos em uma populacao de , bilhao de habitantes apos mais de meses de pandemia. no brasil...",0.0
"surto de coronavirus esta so comecando fora da china, diz especialista. tbt ",0.0
"como eu amo uma conspiracy, la vai ja pensou que ironia a covid ter matado kim jong-un e justo o tal virus chines ser o responsavel pelo colapso do regime comunista da coreia do norte e a liberacao e finalmente unificacao do pais? kimjongun kimjongundead coreiadonorte",1.0
 enn jair bolsonaro se pronuncia sergio moro demissao e repercussao covid- eua acusa china ,0.0
"inteligencia artificial, porta-avioes e covid- - china, a nova potencia pos-crise? via tecnodefesa",0.0
"no comeco de fevereiro pela primeira vez eu ouvi falar de coronavirus. no boteco, os amigos falavam de um negocio que estava matando gente na china. na china? entao nem vai chegar por aqui, alguns diziam. pois chegou, e esta causando muita dor e sofrimento.",0.0
"coronavirus ja se transformou em cepas, dizem cientistas chineses tilt uol uol ",0.0
china comeca a testar vacina da covid- em humanos cnnbrasil covid covid coronavirusplantao ,0.0
"covid- no es atrasados em duas semanas, mil testes comprados ainda estao na china ",0.0
" igor azulino helderbarbalho geldes nao, amigo. quem foi infectado uma vez pode ser infectado novamente. a china ta passando por outra onda de contaminacao e muitos que foram curados estao sendo acometidos pela covid- novamente",0.0
"mais de mil mortes e chegando aos milhoes de casos de coronavirus daqui a pouco, o brasil com . mortes ira ultrapassar a holanda e china avanco extraordinario da russia com . casos ",0.0
 carlose mandar o covid- pra china e botar uma redoma de vidro em volta pra nao espalhar e eh isso eles q se fodakkkkkkkkkkkkk,1.0
". jdoriajr, vc que vive dizendo que trabalha com dados cientificos a universidade de hong kong estudando cidades da china, afetadas pela covid- , concluiu que a maioria dos surtos de contagio de ou mais casos aconteceram dentro de casa e nao na rua ou em ambientes abertos",0.0
"politicos dos eua estao considerando uma acao legal contra a china por mortes de covid- , chamando-os de assassinatos . eles fazem isso enquanto escalam sancoes brutais e jogam bombas em paises afetados pelo virus. lembre-me de novo, quem e o assassino aqui? ",0.0
"a pessoa que pega o virus da foto tem febre, tosse seca e dificuldade de respirar. logo vem a pneumonia. normalmente vai a obito em ou dias. coronavirus? nao, esse e o hantavirus. muito parecido. na china tem havido muitos casos. ",0.0
covid da china bozo corona virus do brasil,0.0
 talmroil maufalavigna no caso da nicotina e serio. a proporcao de fumantes hospitalizados por covid na franca e na china foi muito menor do que a proporcao de fumantes na populacao total.,0.0
china nao registra novas mortes por coronavirus pelo o dia consecutivo ,0.0
china destruiu registros e amostras de pesquisas coronavirus . facebook volta atras ,0.0
"tava pensando o yixing viria se despedir do junmyeon no dia do alistamento, mas o covid tlz impeca viagem da china pra coreia.......",0.0
esperem so ate a china lancar o covid s pro plus,0.0
eu juro que se eu receber mais uma mensagem de alguem falando que as mascaras vindas da china estao contaminadas e que nao e para recebe-las eu vou disparar uma combinacao caotica de palavroes. covid covid ,0.0
uma otima noticia nesse grandedia china nao apresenta novas mortes por covid- pelo o dia consecutivo via uolnoticias uol,0.0
"brasil se tornara um dos maiores focos da covid, diz site britanico com insumos importados da china, brasil pode ter recebido virus modificado com maior resistencia ao clima.",0.0
"coronavirus ja se transformou em cepas, dizem cientistas chineses tilt uol uol ",0.0
"depois da china estatisticamente o brasil e o pais que mais cura casos do coronavirus, bom motivo para que quem puder ficar em casa colaborar para que os hospitais tenham condicoes de ir atendendo a todos os necessitados, se sair use mascara, lave sempre as maos e se distancie",0.0
partido comunista da china - numeros milhoes de opositores mortos nos ultimos anos milhoes sumiram com o coronavirus nos ultimos meses.,0.0
" bicmuller o brasil, com meses de pandemia e com uma populacao seis vezes menor do que a chinesa, ja ultrapassou a marca de . obitos confirmados pela covid - e a curva epidemiologica brasileira continua ascendente na china em meses foram . bolsonarogenocida",0.0
asia - coronavirus china sem registar mortos pelo decimo dia consecutivo ,0.0
"enquanto o ministro da justica pede demissao denunciando o pr de interferir em investigacoes q chegam a familia bolsonaro, o virus chines, como e chamado pelo gabinete de fake news do governo o novo coronavirus, mortes foram registradas em h por covid- no brasil.",0.0
pele do rosto de medicos chineses fica escura durante tratamento contra o coronavirus - istoe independente ,0.0
e fake que mascaras importadas da china sao distribuidas contaminadas com o novo coronavirus coronavirus g ,0.0
" fala brasil em atencao a reportagem da antartida, entendo que o coronavirus ainda nao chegou la, nao e por conta do isolamento, e sim porque nao teve acesso de chineses infectados.",0.0
"e mesmo tipo de fonte que espalhou que o covid era resultado das pessoas comerem morcego. sei la, mano. vou esperar uma fonte de verdade e confiavel.",0.0
essa roupa do medico da foto devia ser obrigatoria para pessoas comuns na rua ou locais publicos. na china parece que ja e mesmo apos o covid. ,0.0
"tava pensando aqui e a minha teoria e de que foi a coreia do norte que criou o coronavirus e espalhou acidentalmente ou nao fazendo os testes de misseis no mar da china, porem a situacao saiu do controle e o proprio kim jong-un morreu de covid- e estao escondendo.",0.0
" robertononato gugachacra atencao defensores da quarentena. a universidade de hong kong estudando cidades da china, afetadas pela covid- , concluiu que a imensa maioria dos surtos de contagio de ou mais casos aconteceram dentro de casa e nao na rua ou em ambientes abertos. quarentena inutil!",0.0
eua acusam china de realizar ciberataque para roubar pesquisas sobre coronavirus ,0.0
" joaovictorbraq na china, o covid teve retorno apos o decreto de fim da curva de contagio e o retorno das atividades da populacao na cidade. umas pessoas foram contaminadas, as autoridades ficaram doidas. pensa a aflicao",0.0
" wilsonwitzel seap rj sr nao devemos aceitar essas mascaras vinda da china,aquelas segundo informacoes nas midias que foram deviadas para os estados unidos,quem usou foi infectado pela covid- ,vamos valorizar as nossas costureiras do nosso estado,eu por exemplo comprei por , de uma vizinha.",0.0
"pandemia, crise politica, crise economica, morte do ditador, erupcao de vulcao, auxilio emergencial, coronavirus, china, tensao politica tema do enem o aumento dos casos de diarreia na russia",0.0
" joseadaisio valoreconomico kkkkk ai ai, vc nao viu o tweet da embaixada da china nao? o cancelamento das vendas dos insumos pro combate do coronavirus pro brasil e venda pros eua?. vc acha que isso nao e retaliacao? que mundo vc vive?",0.0
" lucasbtateishi vc n encontrou alguem pior q meu vizinho... segundo ele, o coronavirus foi criado pela china e e raiva dos eua pela guerra fria?!??!?!",0.0
"ja havia mencoes claras tanto do governo da china a despeito de sua demora em tornar conhecidas as noticias e estudos da proliferacao do novo coronavirus , qt da oms organizacao mundial da saude , indicando claramente q havia motivos evidentes de preocupacao do mundo inteiro.",0.0
sinistro covid milhoes de usuarios de celulares na china podem sugerir um alto numero de mortes por virus do pcc via ntdtv,0.0
"o mundo esta vencendo a covid galera. espanha novamente mais recuperados do que contaminados. china pelos decimo dia seguido sem mortes. rj de mais de contaminados, , mil recuperados. aos poucos isso tudo vai melhorando. continuem em casa. a gente consegue",0.0
"os estados unidos acusam a china de tentar roubar pesquisas sobre o novo coronavirus, enquanto altos funcionarios do governo donald trump afirmam que identificaram uma onda crescente de ciberataques a agencias... ",0.0
"coronavirus ja se transformou em cepas, dizem cientistas chineses tilt uol uol ",0.0
" a historia que veio de um mercado de peixes e uma lenda. luc montagnier especulou que os chineses estavam desenvolvendo uma vacina contra a aids, e usaram um coronavirus para isso. o coronavirus causador da covid teria entao sido desenvolvido por acidente e se espalhou.",0.0
"nao consigo decidir qual eh a melhor fic o coronavirus foi inventado pela china pra acabar com os eua o isolamento social no brasil e uma greve geral, realizada pelos comunistas pra acabar com a economia e destruir o governo do capitao e a saida do moro foi a jogada final",0.0
"apos meses fechada por conta da pandemia de covid- , a grande muralha da china foi reaberta hoje! ",0.0
o covid quando tava preso e tentando sair la no laboratorio na china ,0.0
daqui a pouco a desculpa vai ser que o coronavirus faz a mente das pessoas criarem fake news que e conspiracao da china que e perseguicao politica,0.0
amanha o brasil vai ultrapassar a china em numeros de mortos pela covid. covid pandemiamundial brasiltemquepararbolsonaro,0.0
 gugachacra sera que e coronavirus? e os chineses sabem a cura,0.0
